HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,CabinNumber,Side,IDCode#1,IDCode#2,1stName,Surname,Spent
Earth,No,TRAPPIST-1e,20,No,0,0,,703,0,No,F,1141,S,5989,1,Darrie,Holcompton,703
Earth,Yes,TRAPPIST-1e,23,No,0,0,0,0,0,Yes,G,974,S,5990,1,Lynnon,Castannison,0
Europa,No,55 Cancri e,26,No,0,9641,51,224,2428,Yes,C,224,S,5991,1,Minoton,Cralinal,12344
Earth,Yes,PSO J318.5-22,20,No,0,0,0,0,0,Yes,G,975,S,5992,1,Yolas,Bowenasey,0
Mars,Yes,TRAPPIST-1e,27,No,0,0,0,0,0,Yes,E,394,S,5993,1,Jetax,Jaf,0
Earth,No,55 Cancri e,23,,94,132,0,967,5,No,F,1236,P,5994,1,Emilla,Kerristicey,1198
Earth,Yes,PSO J318.5-22,33,No,0,0,0,0,0,Yes,G,967,P,5995,1,Raque,Burtiz,0
Earth,No,TRAPPIST-1e,30,No,477,0,8,0,323,Yes,G,977,S,5998,1,Mara,Haydenzier,808
Earth,No,TRAPPIST-1e,32,No,0,104,2,0,801,Yes,G,968,P,5999,1,Becca,Hermane,907
Mars,No,TRAPPIST-1e,19,No,781,0,295,613,0,No,,,,6000,1,Forms,Bart,1689
Mars,No,TRAPPIST-1e,41,No,1,0,808,0,0,No,D,189,P,6000,2,Rhex,Bart,809
Earth,Yes,TRAPPIST-1e,50,No,0,0,0,0,0,No,G,969,P,6001,1,Greggy,Coolez,0
Earth,No,TRAPPIST-1e,36,No,9,247,0,482,16,No,G,970,P,6003,1,Delley,Spencervan,754
Mars,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,Yes,F,1143,S,6004,1,Popow,Meate,0
Europa,No,55 Cancri e,45,Yes,1017,3863,0,601,3999,No,D,190,P,6006,1,Okulam,Monpreery,9480
Europa,Yes,55 Cancri e,26,No,0,0,0,0,0,Yes,D,190,P,6006,2,Sulaos,Monpreery,0
Earth,Yes,TRAPPIST-1e,44,No,0,0,0,0,0,Yes,G,971,P,6007,1,Jonard,Kochroeders,0
Earth,No,PSO J318.5-22,24,,0,73,617,0,0,Yes,F,1238,P,6008,1,Raceky,Cookson,690
Earth,Yes,55 Cancri e,15,No,0,0,0,0,0,Yes,G,979,S,6010,1,Race,Harley,0
Earth,No,TRAPPIST-1e,58,No,0,0,0,1989,18,No,F,1239,P,6011,1,Kurta,Hoodgers,2007
Earth,No,TRAPPIST-1e,13,No,28,396,367,0,0,No,E,395,S,6014,1,Heryle,Hurchrisong,791
Europa,Yes,TRAPPIST-1e,19,No,0,0,0,0,0,Yes,B,231,S,6015,1,Sulatik,Demansty,0
Europa,No,55 Cancri e,25,No,140,4451,0,0,2050,Yes,B,231,S,6015,2,Dyonevi,Demansty,6641
Earth,No,TRAPPIST-1e,24,No,718,0,265,302,384,No,E,383,P,6016,1,Robyny,Gardonadox,1669
Earth,No,TRAPPIST-1e,20,No,3,0,0,806,0,No,G,973,P,6016,2,Norahe,Gardonadox,809
Mars,Yes,TRAPPIST-1e,34,No,0,0,0,0,0,Yes,F,1144,S,6017,1,Cappe,Manie,0
Mars,Yes,TRAPPIST-1e,13,No,0,0,0,0,0,Yes,F,1144,S,6017,2,Sunk,Manie,0
Earth,No,TRAPPIST-1e,,No,0,839,0,36,5,Yes,F,1145,S,6019,1,Monald,Tersimpson,880
Earth,Yes,55 Cancri e,39,No,0,0,0,0,0,No,G,974,P,6020,1,Stany,Hanner,0
Earth,Yes,TRAPPIST-1e,0,No,0,0,0,0,0,No,G,974,P,6020,2,Dawne,Hanner,0
Earth,No,TRAPPIST-1e,10,No,0,0,0,0,0,No,G,974,P,6020,3,Timyra,Hanner,0
Earth,Yes,TRAPPIST-1e,9,No,0,0,0,0,0,No,G,974,P,6020,4,Jimmyn,Hanner,0
Earth,No,55 Cancri e,34,No,0,968,273,,283,No,F,1242,P,6020,5,Mabela,Hanner,1524
Earth,No,TRAPPIST-1e,11,No,0,0,0,0,0,No,G,974,P,6020,6,Janita,Hanner,0
Earth,Yes,TRAPPIST-1e,0,No,0,0,0,0,0,No,G,974,P,6020,7,Tera,Hanner,0
Earth,No,TRAPPIST-1e,24,No,0,0,0,14,631,No,F,1243,P,6022,1,nan,nan,645
Earth,Yes,PSO J318.5-22,16,No,0,0,0,0,0,Yes,G,975,P,6024,1,Carlie,Fowlaney,0
Earth,No,TRAPPIST-1e,42,No,0,420,0,1,175,No,F,1245,P,6025,1,Joyton,Hales,596
Mars,No,TRAPPIST-1e,41,No,982,64,380,0,0,Yes,F,1246,P,6026,1,Stray,Prie,1426
Europa,No,TRAPPIST-1e,36,No,0,1828,9058,1,2,Yes,B,232,S,6027,1,Graviph,Coweboded,10889
Europa,No,55 Cancri e,27,No,0,1801,0,304,1393,No,A,57,P,6028,1,Wasatz,Preeldy,3498
Europa,No,TRAPPIST-1e,32,Yes,0,792,0,1,1335,No,A,57,P,6028,2,Cherkab,Preeldy,2128
Europa,No,55 Cancri e,11,No,0,0,0,0,0,Yes,A,57,P,6028,3,Nusakar,Preeldy,0
Europa,No,TRAPPIST-1e,26,Yes,0,3638,0,1043,0,Yes,,,,6028,4,Kumark,Preeldy,4681
Europa,No,TRAPPIST-1e,28,No,0,6921,0,29,45,Yes,A,57,P,6028,5,Shelik,Preeldy,6995
Earth,No,TRAPPIST-1e,25,No,0,30,20,0,941,No,E,396,S,6029,1,Gwenda,Balderts,991
Earth,No,TRAPPIST-1e,5,No,0,0,0,0,0,Yes,G,981,S,6030,1,Armen,Ellson,0
Earth,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,G,981,S,6030,2,Dord,Steinardson,0
Earth,No,TRAPPIST-1e,13,No,852,147,7,0,1,Yes,G,981,S,6030,3,Etha,Ellson,1007
Earth,No,TRAPPIST-1e,30,No,0,0,47,703,4,Yes,G,981,S,6030,4,Fanne,Steinardson,754
Earth,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,Yes,G,981,S,6030,5,Mollen,Ellson,0
Earth,Yes,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,G,981,S,6030,6,Alene,Ellson,0
Earth,No,TRAPPIST-1e,49,No,0,,0,0,0,Yes,G,981,S,6030,7,Hatty,Ellson,0
Earth,No,TRAPPIST-1e,52,No,0,645,0,0,395,Yes,F,1146,S,6031,1,Bobara,Alshipson,1040
Earth,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,Yes,G,982,S,6032,1,Kendy,Haynardy,0
Earth,No,TRAPPIST-1e,40,No,521,4,53,70,141,No,E,397,S,6032,2,Lison,Mcdowns,789
Earth,Yes,55 Cancri e,0,No,0,0,0,0,0,Yes,G,982,S,6032,3,Celina,Hurchez,0
Mars,No,TRAPPIST-1e,32,No,158,0,139,752,0,No,E,384,P,6033,1,Stote,Bancy,1049
Mars,Yes,55 Cancri e,15,No,0,0,0,0,0,Yes,F,1247,P,6033,2,Lops,Bancy,0
Mars,No,PSO J318.5-22,26,No,2042,0,2387,10,0,Yes,E,385,P,6034,1,Callix,Pette,4439
Mars,Yes,PSO J318.5-22,31,No,0,0,0,0,0,No,E,385,P,6034,2,Othawk,Pette,0
Mars,No,TRAPPIST-1e,8,No,0,0,0,0,0,Yes,E,385,P,6034,3,Cheeet,Pette,0
Earth,No,TRAPPIST-1e,18,No,0,0,0,1,827,Yes,E,386,P,6035,1,Doria,Morsentley,828
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,No,G,976,P,6035,2,Ginald,Morsentley,0
Europa,No,TRAPPIST-1e,44,No,0,1289,1224,514,1674,Yes,C,225,S,6036,1,Achah,Stpingepid,4701
Europa,No,TRAPPIST-1e,15,No,0,677,0,179,3186,Yes,C,225,S,6036,2,Sular,Stpingepid,4042
Europa,No,TRAPPIST-1e,27,No,0,1857,0,778,587,Yes,C,225,S,6036,3,Hekab,Stpingepid,3222
Mars,No,TRAPPIST-1e,22,No,2413,0,53,1,0,No,F,1147,S,6038,1,Dooss,Apple,2467
Earth,Yes,TRAPPIST-1e,2,No,0,0,0,0,0,Yes,G,983,S,6039,1,nan,nan,0
Earth,No,TRAPPIST-1e,32,No,3,0,0,0,757,No,F,1148,S,6039,2,Myrace,Powery,760
Earth,No,TRAPPIST-1e,16,No,805,4,0,0,0,Yes,G,984,S,6040,1,Glendy,Sterreray,809
Mars,No,TRAPPIST-1e,34,No,419,0,15,0,0,No,F,1248,P,6041,1,Gut,Potie,434
Mars,No,TRAPPIST-1e,32,No,1946,0,653,0,0,No,F,1249,P,6042,1,Casps,Bost,2599
Earth,No,TRAPPIST-1e,28,No,0,292,1039,1,489,No,G,978,P,6043,1,Thell,Reilline,1821
Europa,No,TRAPPIST-1e,27,No,0,21,0,8126,4,No,B,233,S,6045,1,Bralino,Matoltuble,8151
Earth,No,PSO J318.5-22,35,No,508,0,0,57,243,Yes,G,985,S,6047,1,Sanney,Russon,808
Mars,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,No,,,,6048,1,Mele,Clake,0
Earth,No,TRAPPIST-1e,24,No,178,0,235,0,396,Yes,G,986,S,6049,1,nan,nan,809
Earth,Yes,TRAPPIST-1e,61,No,0,0,0,0,0,No,G,980,P,6052,1,Fayel,Rushorney,0
Mars,Yes,TRAPPIST-1e,28,,0,0,0,0,0,Yes,F,1151,S,6054,1,Frus,Kie,0
Europa,No,PSO J318.5-22,29,Yes,3,1849,0,3104,1652,No,C,185,P,6055,1,Mino,Prefule,6608
Europa,Yes,TRAPPIST-1e,41,No,0,0,0,0,0,Yes,C,185,P,6055,2,Achiram,Prefule,0
Europa,No,TRAPPIST-1e,20,No,1883,0,,8810,0,No,C,185,P,6055,3,Terops,Prefule,10693
Mars,No,55 Cancri e,18,No,2904,5,50,0,9,No,F,1253,P,6058,1,Yaphex,Ecart,2968
Earth,No,TRAPPIST-1e,28,No,8,0,3949,0,9,Yes,G,982,P,6059,1,Andie,Rices,3966
Earth,No,TRAPPIST-1e,18,No,33,0,455,167,48,Yes,F,1153,S,6061,1,Aliedy,Jacostaney,703
Mars,No,TRAPPIST-1e,33,No,301,0,501,0,1013,No,F,1254,P,6062,1,Tous,Sesa,1815
Mars,No,TRAPPIST-1e,35,No,0,0,0,0,0,No,E,388,P,6062,2,Cranch,Sesa,0
Europa,No,55 Cancri e,68,No,125,13437,0,22408,17,No,C,186,P,6064,1,Markar,Radisiouss,35987
Earth,No,TRAPPIST-1e,19,No,3,785,0,0,0,Yes,E,398,S,6065,1,Sharie,Rodricker,788
Europa,No,TRAPPIST-1e,33,No,0,357,2366,1612,2137,No,C,226,S,6066,1,Altan,Mallisly,6472
Europa,No,55 Cancri e,55,No,8142,8,0,1481,0,No,C,226,S,6066,2,Terion,Mallisly,9631
Europa,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,Yes,C,226,S,6066,3,Aldhib,Mallisly,0
Earth,No,TRAPPIST-1e,23,No,0,0,0,44,1721,No,G,984,P,6067,1,Dellie,Perkinson,1765
Earth,No,TRAPPIST-1e,23,No,0,723,1,0,0,Yes,F,1154,S,6068,1,Lloyde,Kimons,724
Mars,No,55 Cancri e,15,No,3811,0,109,236,0,No,D,185,S,6069,1,Hers,Buthe,4156
Mars,No,TRAPPIST-1e,49,No,2209,42,109,23,0,No,D,186,S,6070,1,Aptal,Fate,2383
Earth,No,TRAPPIST-1e,33,No,41,417,0,42,308,Yes,G,987,S,6071,1,Almara,Delazarson,808
Mars,Yes,55 Cancri e,26,No,0,0,0,0,0,Yes,F,1156,S,6073,1,Bubbix,Sau,0
Europa,Yes,TRAPPIST-1e,26,No,0,0,0,0,0,Yes,B,206,P,6075,1,Wasalm,Sofraten,0
Earth,No,TRAPPIST-1e,18,No,14,2,144,610,0,Yes,G,988,S,6076,1,Therry,Cames,770
Earth,Yes,TRAPPIST-1e,17,No,0,0,0,0,0,Yes,G,985,P,6077,1,Armene,Lewintos,0
Earth,No,TRAPPIST-1e,39,No,657,225,0,,0,Yes,G,989,S,6080,1,Lyney,Stephendsey,882
Earth,No,TRAPPIST-1e,8,No,0,0,0,0,0,No,G,987,P,6082,1,Maryne,Carpennels,0
Earth,No,TRAPPIST-1e,46,No,0,0,868,0,3,Yes,F,1257,P,6085,1,Jimmyn,Gainney,871
Europa,No,55 Cancri e,32,No,0,4176,0,183,6,Yes,A,72,S,6086,1,Grastab,Tairbatic,4365
Earth,No,TRAPPIST-1e,19,No,605,0,24,1,86,No,F,1160,S,6087,1,Nadie,Rodger,716
Mars,Yes,TRAPPIST-1e,36,No,0,0,0,0,0,Yes,F,1259,P,6090,1,Cants,Bra,0
Earth,Yes,TRAPPIST-1e,28,No,0,0,0,0,0,Yes,G,988,P,6091,1,Gera,Lynnerett,0
Earth,No,TRAPPIST-1e,39,No,0,29,291,13,527,No,F,1260,P,6091,2,Pattin,Lynnerett,860
Earth,No,TRAPPIST-1e,16,,0,0,641,33,29,Yes,F,1161,S,6092,1,Karlie,Singtons,703
Earth,Yes,PSO J318.5-22,7,No,0,0,0,0,0,Yes,G,991,S,6092,2,Antony,Singtons,0
Earth,No,TRAPPIST-1e,1,No,0,0,0,0,0,Yes,G,991,S,6092,3,Carlie,Singtons,0
Europa,Yes,55 Cancri e,30,No,0,0,0,0,0,Yes,C,227,S,6094,1,Terons,Brathful,0
Europa,Yes,55 Cancri e,44,No,0,0,0,0,0,Yes,C,227,S,6094,2,Alcyon,Brathful,0
Europa,Yes,55 Cancri e,28,No,0,0,0,0,0,Yes,C,227,S,6094,3,Tautrix,Brathful,0
Mars,No,TRAPPIST-1e,29,No,3564,0,802,0,0,No,D,192,P,6095,1,Crin,Rapie,4366
Mars,No,TRAPPIST-1e,41,No,239,1,1048,0,0,Yes,F,1162,S,6096,1,Berk,Wooes,1288
Mars,No,TRAPPIST-1e,13,No,1119,11,1326,0,0,Yes,F,1162,S,6096,2,Muls,Wooes,2456
Mars,No,TRAPPIST-1e,18,No,4397,610,1437,4,0,No,F,1162,S,6096,3,Pebray,Wooes,6448
Earth,No,55 Cancri e,27,No,0,0,0,2725,73,No,F,1163,S,6098,1,Essara,Contrevins,2798
Earth,Yes,TRAPPIST-1e,26,No,0,0,0,0,0,Yes,G,992,S,6099,1,Elara,Jarvey,0
Earth,No,55 Cancri e,24,No,13,0,2,673,3,No,F,1261,P,6101,1,Moniey,Lambucketty,691
Earth,No,PSO J318.5-22,26,No,104,0,0,280,216,No,F,1165,S,6102,1,Jilley,Figuez,600
Earth,Yes,PSO J318.5-22,27,No,0,0,0,0,0,Yes,G,990,P,6103,1,Davisy,Hardsonerry,0
Europa,No,TRAPPIST-1e,58,,0,1012,0,1120,20,No,E,401,S,6105,1,Gatrix,Hontichre,2152
Europa,Yes,55 Cancri e,54,No,0,0,0,0,0,Yes,C,228,S,6106,1,Matark,Calian,0
Earth,No,55 Cancri e,18,No,0,0,0,63,525,Yes,F,1263,P,6107,1,Jonald,Willangsey,588
Earth,No,TRAPPIST-1e,13,No,206,28,0,1,629,No,F,1166,S,6108,1,nan,nan,864
Europa,No,TRAPPIST-1e,13,No,0,9,0,,5648,No,C,187,P,6109,1,Terons,Inghtal,5657
Europa,Yes,TRAPPIST-1e,28,No,0,0,0,0,0,Yes,C,187,P,6109,2,Giedir,Inghtal,0
Earth,No,55 Cancri e,57,No,0,0,0,0,642,Yes,E,389,P,6110,1,Sus,Warrishales,642
Europa,Yes,TRAPPIST-1e,32,No,0,0,0,0,0,Yes,A,58,P,6111,1,Hyaduma,Folumorly,0
Europa,No,TRAPPIST-1e,32,No,0,0,0,4588,0,No,A,58,P,6111,2,Fomalik,Folumorly,4588
Europa,Yes,55 Cancri e,21,No,0,0,0,0,0,Yes,,,,6111,3,Ainkard,Folumorly,0
Europa,Yes,55 Cancri e,34,No,0,0,0,0,0,Yes,A,58,P,6111,4,Hezenif,Folumorly,0
Europa,No,TRAPPIST-1e,33,No,0,2110,0,773,10,Yes,A,58,P,6111,5,Sabiton,Folumorly,2893
Mars,Yes,TRAPPIST-1e,36,,0,0,0,0,0,Yes,F,1264,P,6112,1,Ber,Sad,0
Mars,No,TRAPPIST-1e,50,No,513,0,0,764,21,No,E,390,P,6115,1,Naish,Anpie,1298
Mars,No,TRAPPIST-1e,28,No,828,0,72,6,0,No,F,1167,S,6116,1,Boon,Hart,906
Europa,No,TRAPPIST-1e,56,No,679,1126,0,33,3230,No,B,234,S,6117,1,Anchira,Spassive,5068
Mars,No,55 Cancri e,42,No,1156,0,1,305,0,No,F,1266,P,6118,1,Carde,Pité,1462
Mars,Yes,TRAPPIST-1e,39,No,0,0,0,0,0,No,E,391,P,6118,2,Tyog,Pité,0
Earth,No,PSO J318.5-22,13,No,0,1180,0,,0,Yes,F,1169,S,6120,1,Garlie,Flynnis,1180
Europa,No,TRAPPIST-1e,28,,0,4585,0,2,35,Yes,C,229,S,6121,1,Wezncha,Presstic,4622
Europa,No,TRAPPIST-1e,55,,916,1056,0,1677,593,No,C,229,S,6121,2,Keided,Presstic,4242
Earth,No,55 Cancri e,36,No,0,0,700,0,0,Yes,F,1267,P,6122,1,Thelix,Burnewman,700
Mars,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,F,1268,P,6123,1,Sugbix,Ancy,0
Earth,No,PSO J318.5-22,37,No,0,0,834,0,8,Yes,G,991,P,6124,1,Jeanna,Cofferson,842
Europa,Yes,55 Cancri e,50,No,0,0,0,0,0,Yes,C,188,P,6126,1,Graviph,Sechausive,0
Europa,No,TRAPPIST-1e,27,No,551,1436,0,462,309,No,E,404,S,6127,1,Axionif,Crueld,2758
Earth,Yes,TRAPPIST-1e,23,No,0,0,0,0,0,No,G,992,P,6128,1,Samany,Serry,0
Earth,No,TRAPPIST-1e,16,No,7,0,311,0,683,No,F,1270,P,6128,2,Belly,Serry,1001
Europa,No,55 Cancri e,33,Yes,0,3095,0,197,40,Yes,C,189,P,6130,1,Sariton,Fatchanble,3332
Mars,Yes,TRAPPIST-1e,46,No,0,0,0,0,0,Yes,F,1170,S,6132,1,Bares,Concy,0
Earth,Yes,PSO J318.5-22,26,No,0,0,0,0,0,Yes,G,993,S,6133,1,Hillie,Gaineyerson,0
Earth,No,TRAPPIST-1e,24,No,270,0,534,0,0,No,F,1272,P,6135,1,Joanie,Ellahan,804
Earth,No,TRAPPIST-1e,26,No,0,0,0,213,1078,No,F,1172,S,6136,1,Rhony,Mcdanield,1291
Earth,No,TRAPPIST-1e,2,No,0,0,0,0,0,Yes,G,994,S,6137,1,Camily,Serry,0
Earth,No,TRAPPIST-1e,33,No,457,0,0,0,445,No,F,1173,S,6137,2,Eilan,Milton,902
Earth,Yes,TRAPPIST-1e,32,No,0,0,0,0,0,Yes,G,994,S,6137,3,Hary,Serry,0
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,994,S,6137,4,Sadine,Serry,0
Earth,Yes,TRAPPIST-1e,2,No,0,0,0,0,0,Yes,G,994,S,6137,5,Loree,Serry,0
Earth,No,TRAPPIST-1e,6,No,0,0,0,0,0,Yes,G,994,S,6137,6,Race,Serry,0
Mars,No,TRAPPIST-1e,,No,236,699,332,31,0,Yes,E,406,S,6138,1,Mos,Frie,1298
Europa,Yes,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,C,230,S,6139,1,Azhasim,Bewarsecal,0
Europa,Yes,TRAPPIST-1e,4,No,0,0,0,0,0,Yes,C,230,S,6139,2,Atonea,Reedall,0
Europa,No,TRAPPIST-1e,58,No,0,1073,,803,988,Yes,C,230,S,6139,3,Pleions,Reedall,2864
Europa,Yes,TRAPPIST-1e,22,No,0,0,0,0,0,Yes,C,230,S,6139,4,Jabba,Reedall,0
Europa,Yes,55 Cancri e,51,No,0,0,0,0,0,Yes,C,230,S,6139,5,Sinon,Reedall,0
Europa,Yes,55 Cancri e,37,No,0,0,0,0,0,Yes,C,230,S,6139,6,Alphact,Reedall,0
Earth,No,PSO J318.5-22,17,No,0,20,0,14,884,No,F,1174,S,6141,1,Natald,Haydenzier,918
Earth,No,TRAPPIST-1e,21,No,28,0,0,662,0,No,,,,6141,2,nan,nan,690
Earth,No,TRAPPIST-1e,,No,3,791,0,362,0,Yes,F,1175,S,6143,1,Willah,Browlerson,1156
Europa,No,55 Cancri e,,No,3478,10,0,105,2383,No,C,231,S,6145,1,Benebah,Asolipery,5976
Europa,No,TRAPPIST-1e,31,No,0,0,0,0,0,No,B,207,P,6146,1,Scelava,Groforacid,0
Mars,Yes,TRAPPIST-1e,43,No,0,0,0,0,0,Yes,F,1176,S,6148,1,Jagice,Sueke,0
Mars,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,F,1176,S,6148,2,Pikes,Sueke,0
Earth,No,TRAPPIST-1e,15,No,1682,103,0,0,3,Yes,G,995,S,6149,1,Card,Gallencis,1788
Earth,No,TRAPPIST-1e,18,No,0,784,8,11,0,Yes,F,1177,S,6150,1,Briane,Anthon,803
Europa,Yes,TRAPPIST-1e,33,No,0,0,0,0,0,Yes,B,235,S,6152,1,Dhenah,Motled,0
Europa,No,TRAPPIST-1e,31,No,0,53,0,2963,1017,No,B,235,S,6152,2,Sadar,Motled,4033
Europa,Yes,55 Cancri e,41,No,0,0,0,0,0,Yes,B,236,S,6153,1,Weionan,Genuild,0
Earth,No,TRAPPIST-1e,22,No,1,0,10,625,0,No,F,1178,S,6155,1,Walla,Bardina,636
Earth,No,TRAPPIST-1e,40,,0,1,0,888,80,No,F,1179,S,6156,1,Aleroy,Gaineyerson,969
Mars,No,TRAPPIST-1e,49,No,460,86,92,659,0,No,E,407,S,6157,1,Weros,Bost,1297
Earth,Yes,PSO J318.5-22,14,No,0,0,0,0,0,Yes,G,996,S,6158,1,Dawne,Jacobbinson,0
Earth,No,55 Cancri e,22,No,0,0,1,575,0,No,F,1181,S,6162,1,Bonyan,Hineyley,576
Earth,No,TRAPPIST-1e,22,No,0,32,33,429,1174,No,E,409,S,6163,1,Jodyn,Briggins,1668
Earth,No,TRAPPIST-1e,25,No,980,0,3,0,0,No,E,394,P,6166,1,Andan,Handertiz,983
Earth,Yes,PSO J318.5-22,42,No,0,0,0,0,0,Yes,G,998,S,6167,1,Cellex,Garrincent,0
Earth,Yes,PSO J318.5-22,16,No,0,0,0,0,0,Yes,G,999,S,6168,1,Karie,Gordond,0
Earth,No,55 Cancri e,12,No,0,0,0,0,0,Yes,G,999,S,6168,2,Glenna,Gordond,0
Earth,No,TRAPPIST-1e,18,No,382,10,291,90,9,Yes,G,1000,S,6169,1,Carley,Harley,782
Earth,No,TRAPPIST-1e,33,No,0,2,,0,807,No,G,998,P,6170,1,Jacky,Hurchanney,809
Earth,No,TRAPPIST-1e,14,No,5,0,479,297,9,No,E,410,S,6171,1,Karah,Rigginsen,790
Earth,Yes,TRAPPIST-1e,36,No,0,0,0,0,0,Yes,G,1001,S,6172,1,Ricard,Dombsoney,0
Europa,Yes,TRAPPIST-1e,23,No,0,0,0,0,0,Yes,B,208,P,6173,1,nan,nan,0
Earth,No,55 Cancri e,24,No,0,479,116,1,37,No,F,1274,P,6174,1,Jord,Mcbriddley,633
Earth,Yes,PSO J318.5-22,4,No,0,0,0,0,0,Yes,G,999,P,6174,2,Cherry,Fisheparks,0
Earth,Yes,TRAPPIST-1e,,No,0,0,0,0,0,No,G,999,P,6174,3,Anthia,Mcbriddley,0
Earth,No,TRAPPIST-1e,18,No,628,0,0,31,150,No,G,1000,P,6175,1,Thel,Pittler,809
Earth,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,Yes,G,1000,P,6175,2,Margia,Chanan,0
Earth,No,TRAPPIST-1e,27,No,12,0,0,873,0,No,G,1000,P,6175,3,Vandy,Pittler,885
Mars,Yes,TRAPPIST-1e,34,No,0,0,0,0,0,Yes,F,1275,P,6176,1,Jetax,Kinie,0
Earth,Yes,PSO J318.5-22,28,No,0,0,0,0,0,No,G,1001,P,6178,1,Idarry,Nichaner,0
Europa,Yes,TRAPPIST-1e,35,No,0,0,0,0,0,Yes,B,209,P,6179,1,Salas,Fanbox,0
Earth,Yes,PSO J318.5-22,16,No,0,0,0,0,0,Yes,G,1002,S,6180,1,Benry,Floways,0
Europa,No,TRAPPIST-1e,36,No,0,2624,1657,2799,1,No,C,191,P,6181,1,Dyonif,Muspereed,7081
Earth,Yes,TRAPPIST-1e,30,No,0,0,0,0,0,No,G,1002,P,6182,1,Jillie,Whitledges,0
Earth,Yes,PSO J318.5-22,4,No,0,0,0,0,0,Yes,G,1003,S,6184,1,Kimmie,Lopelases,0
Mars,No,TRAPPIST-1e,19,Yes,61,783,110,0,0,Yes,E,396,P,6186,1,Tot,Ancy,954
Earth,No,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,1004,P,6189,1,Eulah,Garnes,0
Europa,Yes,TRAPPIST-1e,51,No,0,0,0,0,0,Yes,A,59,P,6191,1,Alraida,Ametic,0
Europa,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,A,59,P,6191,2,Lesaten,Ametic,0
Europa,Yes,TRAPPIST-1e,45,No,0,0,0,0,0,Yes,A,59,P,6191,3,Taurah,Ametic,0
Europa,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,Yes,A,59,P,6191,4,Miatrix,Ametic,0
Earth,No,PSO J318.5-22,23,No,0,126,403,0,21,Yes,F,1183,S,6192,1,Arllia,Nolds,550
Earth,No,TRAPPIST-1e,15,No,1042,0,36,0,0,No,F,1185,S,6194,1,nan,nan,1078
Mars,Yes,TRAPPIST-1e,34,No,0,0,0,0,0,Yes,E,412,S,6199,1,Chrice,Spien,0
Mars,No,TRAPPIST-1e,47,,5,1027,0,24,0,Yes,D,188,S,6199,2,Cocors,Spien,1056
Europa,No,TRAPPIST-1e,27,No,3,4654,0,657,214,Yes,B,238,S,6200,1,Saxino,Duckil,5528
Europa,No,TRAPPIST-1e,26,No,0,9,0,3,2047,No,B,238,S,6200,2,Weias,Duckil,2059
Europa,No,55 Cancri e,25,No,2026,4929,0,1179,10270,No,B,238,S,6200,3,Genubia,Duckil,18404
Europa,No,55 Cancri e,34,Yes,0,1174,0,130,1141,No,A,60,P,6201,1,Kaboson,Sempribly,2445
Mars,No,TRAPPIST-1e,27,Yes,55,0,50,1849,1,No,D,189,S,6205,1,Spikes,Sulie,1955
Earth,No,TRAPPIST-1e,39,No,0,176,43,660,0,No,F,1187,S,6206,1,Gillie,Pughlinsons,879
Mars,No,TRAPPIST-1e,31,No,915,0,1313,370,0,No,F,1278,P,6207,1,Rinkes,Brity,2598
Mars,No,TRAPPIST-1e,4,No,0,0,0,0,0,Yes,F,1278,P,6207,2,Cinkes,Brity,0
Mars,No,TRAPPIST-1e,19,No,0,0,0,0,0,No,E,397,P,6207,3,Caper,Brity,0
Mars,Yes,55 Cancri e,59,No,0,0,0,0,0,Yes,F,1279,P,6208,1,Seat,Burie,0
Mars,No,TRAPPIST-1e,19,No,2006,0,,0,0,Yes,D,193,P,6211,1,Mondax,Botie,2006
Earth,No,55 Cancri e,25,,258,0,306,311,24,Yes,F,1280,P,6213,1,Edgary,Vincenton,899
Europa,No,55 Cancri e,28,No,0,809,0,2043,72,Yes,B,239,S,6215,1,Mahamak,Sterly,2924
Europa,No,55 Cancri e,37,No,0,90,0,3282,11,No,B,239,S,6215,2,Suhelik,Sterly,3383
Mars,No,TRAPPIST-1e,43,No,24,1,1167,0,0,Yes,F,1282,P,6216,1,Wolous,Perta,1192
Earth,No,55 Cancri e,18,No,425,779,0,0,74,No,F,1188,S,6218,1,Hanry,Villenson,1278
Earth,No,TRAPPIST-1e,36,No,1603,0,2,87,0,No,E,413,S,6218,2,Brinez,Villenson,1692
